"unique_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","x_dif","SD_1","SD_2","t","F","d","d_var","corr","special_cases_measures","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","dependent_measure_2","dependent_measure_2_x_diff","dependent_measure_2_SD_1","dependent_measure_2_SD_2","n_excluded_fussers","n_excluded_non_criterion","exclusion_criteria","test_lang","contrast_pseudoIPA","contrast_sampa","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","stimuli_notes","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","frequency_1","frequency_2","frequency_source","object_type","object_no","object_motion_word_coordination","object_motion","method_notes","results_extra","MSDapprox","general_notes","same_infant_dich","corr_imputed","r","SD_dif","d_calc","d_var_calc","g_calc","r_calc","dataset","short_name","mean_age","n"
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",2,NA,158,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,28,NA,312.4134,NA,NA,NA,1,3.1,3.94,NA,NA,NA,NA,0.6,NA,30.42,NA,20,NA,NA,NA,NA,NA,NA,NA,13,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","bo:k-bu:k","bo:k-bu:k","German",0,0,1,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 390/F2 720; F1/F2/F3.2: F1 470/F2 750; min.f0: NA; average.f0: 245; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",390,720,470,750,660,630,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.6,NA,NA,0.282089972389165,0.0297082107503217,0.274180907742739,0.139662625050165,"Phonemic discrimination (non-native)","inphondb-nonnative",312.4134,28
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",3,NA,159,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,28,NA,139.3236,NA,NA,NA,1.43,2.14,2.6,NA,NA,NA,NA,0.35,NA,30.42,NA,18,NA,NA,NA,NA,NA,NA,NA,14,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","bu:k-by:k","bu:k-by:k","German",0,2,0,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 390/F2 720; F1/F2/F3.2: F1 350/F2 1870; min.f0: NA; average.f0: 244.5; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",390,720,350,1870,660,656,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.35,NA,NA,0.600554143436344,0.0548011582671094,0.583716176797942,0.287591331632574,"Phonemic discrimination (non-native)","inphondb-nonnative",139.3236,28
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",3,NA,159,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,28,NA,139.3236,NA,NA,NA,0.74,1.93,2.98,NA,NA,NA,NA,0.55,NA,30.42,NA,18,NA,NA,NA,NA,NA,NA,NA,14,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","by:k-bu:k","by:k-bu:k","German",0,2,0,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 390/F2 720; F1/F2/F3.2: F1 350/F2 1870; min.f0: NA; average.f0: 244.5; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",390,720,350,1870,660,656,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.55,NA,NA,0.294761070087266,0.0335392085641981,0.286496741019398,0.145805519380161,"Phonemic discrimination (non-native)","inphondb-nonnative",139.3236,28
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",3,NA,160,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,30,NA,304.2,NA,NA,NA,0.76,2.88,3.75,NA,NA,NA,NA,0.62,NA,27.378,NA,13,NA,NA,NA,NA,NA,NA,NA,7,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","bu:k-by:k","bu:k-by:k","German",0,2,0,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 390/F2 720; F1/F2/F3.2: F1 350/F2 1870; min.f0: NA; average.f0: 244.5; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",390,720,350,1870,660,656,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.62,NA,NA,0.227312227609344,0.0259878307517291,0.221382343410839,0.112929061674071,"Phonemic discrimination (non-native)","inphondb-nonnative",304.2,30
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",3,NA,160,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,30,NA,304.2,NA,NA,NA,0.55,3.92,3.37,NA,NA,NA,NA,0.43,NA,27.378,NA,13,NA,NA,NA,NA,NA,NA,NA,7,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","by:k-bu:k","by:k-bu:k","German",0,2,0,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 390/F2 720; F1/F2/F3.2: F1 350/F2 1870; min.f0: NA; average.f0: 244.5; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",390,720,350,1870,660,656,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.43,NA,NA,0.150464014079006,0.0384301489711226,0.146538865885641,0.0750200054188452,"Phonemic discrimination (non-native)","inphondb-nonnative",304.2,30
"Minagawa-Kawai2007a","Minagawa-Kawai, Y., Mori, K., Naoi, N., & Koijima, S. (2007). Neural Attunement Processes in Infants during the Acquisition of a Language-Specific Phonemic Contrast. The Journal of Neuroscience, 27(2), 315â321.","Minagawa-Kawai, Mori,Naoi,& Koijima (2007)","yes","Sho Tsuji",1,NA,161,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese","typical",NA,NA,15,NA,106.47,NA,-0.00133868113,0,NA,0.2874147764,NA,5.275,NA,NA,NA,NA,NA,30.42,NA,8,NA,NA,NA,"activation_difference",0.2130714286,0.1559947507,NA,NA,NA,"fussiness, motion artifacts, probe placement, parental interference, exp error","nonnative","mama -mama:","mama -mama:","Japanese",NA,0,0,0,0,0,1,"comments_F: F was always the same, but not reported. Length always differed in 33 ms steps. In this condition, length differences reflect same native category. could either be session AB (151-184) or CD (217-250). I coded first possibility here F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: across category length contrast; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,151,184,NA,NA,NA,NA,0,NA,NA,NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","ts were reported separately for left and right hemisphere, we code average over both (which results in the same as claculating average ES afterwards)","yes",0.22,NA,NA,-0.00465766286190149,0.0666673897941112,-0.00440360852397959,-0.00232882511581923,"Phonemic discrimination (non-native)","inphondb-nonnative",106.47,15
"Minagawa-Kawai2007a","Minagawa-Kawai, Y., Mori, K., Naoi, N., & Koijima, S. (2007). Neural Attunement Processes in Infants during the Acquisition of a Language-Specific Phonemic Contrast. The Journal of Neuroscience, 27(2), 315â321.","Minagawa-Kawai, Mori,Naoi,& Koijima (2007)","yes","Sho Tsuji",1,NA,162,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese","typical",NA,NA,14,NA,197.73,NA,0.0689621944,0,NA,0.3424354636,NA,5.46,NA,NA,NA,NA,NA,30.42,NA,10,NA,NA,NA,"activation_difference",0.1535,0.09978419021,NA,NA,NA,"fussiness, motion artifacts, probe placement, parental interference, exp error","nonnative","mama -mama:","mama -mama:","Japanese",NA,0,0,0,0,0,1,"comments_F: F was always the same, but not reported. Length always differed in 33 ms steps. In this condition, length differences reflect same native category. could either be session AB (151-184) or CD (217-250). I coded first possibility here F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: across category length contrast; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,151,184,NA,NA,NA,NA,0,NA,NA,NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"yes",0.12,NA,NA,0.201387419617715,0.0728770318850101,0.189541100816673,0.100187081186509,"Phonemic discrimination (non-native)","inphondb-nonnative",197.73,14
"Minagawa-Kawai2007a","Minagawa-Kawai, Y., Mori, K., Naoi, N., & Koijima, S. (2007). Neural Attunement Processes in Infants during the Acquisition of a Language-Specific Phonemic Contrast. The Journal of Neuroscience, 27(2), 315â321.","Minagawa-Kawai, Mori,Naoi,& Koijima (2007)","yes","Sho Tsuji",1,NA,163,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese","typical",NA,NA,11,NA,319.41,NA,0.04939080194,0,NA,0.2133121597,NA,2.2,NA,NA,NA,NA,NA,30.42,NA,17,NA,NA,NA,"activation_difference",0.2507,0.4050439633,NA,NA,NA,"fussiness, motion artifacts, probe placement, parental interference, exp error","nonnative","mama -mama:","mama -mama:","Japanese",NA,0,0,0,0,0,1,"comments_F: F was always the same, but not reported. Length always differed in 33 ms steps. In this condition, length differences reflect same native category. could either be session AB (151-184) or CD (217-250). I coded first possibility here F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: across category length contrast; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,151,184,NA,NA,NA,NA,0,NA,NA,NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"yes",0.34,NA,NA,0.231542364999083,0.0933459939449713,0.213731413845307,0.115003056654807,"Phonemic discrimination (non-native)","inphondb-nonnative",319.41,11
"Minagawa-Kawai2007a","Minagawa-Kawai, Y., Mori, K., Naoi, N., & Koijima, S. (2007). Neural Attunement Processes in Infants during the Acquisition of a Language-Specific Phonemic Contrast. The Journal of Neuroscience, 27(2), 315â321.","Minagawa-Kawai, Mori,Naoi,& Koijima (2007)","yes","Sho Tsuji",1,NA,164,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese","typical",NA,NA,9,NA,410.67,NA,0.0002920097298,0,NA,0.1532134999,NA,4.01,NA,NA,NA,NA,NA,60.84,NA,19,NA,NA,NA,"activation_difference",0.09961904762,0.06340380791,NA,NA,NA,"fussiness, motion artifacts, probe placement, parental interference, exp error","nonnative","mama -mama:","mama -mama:","Japanese",NA,0,0,0,0,0,1,"comments_F: F was always the same, but not reported. Length always differed in 33 ms steps. In this condition, length differences reflect same native category. could either be session AB (151-184) or CD (217-250). I coded first possibility here F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: across category length contrast; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,151,184,NA,NA,NA,NA,0,NA,NA,NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","yes",0.55,NA,NA,0.00190590078544378,0.111111312914322,0.00172145877394922,0.000952949960028172,"Phonemic discrimination (non-native)","inphondb-nonnative",410.67,9
"Minagawa-Kawai2007b","Minagawa-Kawai, Y., Naoi, N., Nishijima, N., Kojima, S., & Dupoux, E. (2007). Developmental Changes in Cerebral Responses to Native and Non-Native Vowels: A NIRS Study]. Proceedings of the International Conference of Phonetic Sciences XVI.","Minagawa-Kawai, Naoi, Nishijima, Kojima, & Dupoux (2007)",NA,"Sho Tsuji",1,NA,170,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese ","typical",NA,NA,12,NA,119,NA,0.02676741416,0,NA,0.2691283225,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"activation_difference",0.224625,0.1844674693,NA,NA,NA,"motion artifacts, scheduling","nonnative","É¯-u_","M-u_","Japanese",NA,1,0,0,1,0,0,"comments_F: 220 Hz F2 difference between S1 and S2, no absolute values reported; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: 1250 ms ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","yes",0.22,NA,NA,0.0994596700612957,0.0837455094153626,0.0925206233128333,0.0496684565059454,"Phonemic discrimination (non-native)","inphondb-nonnative",119,12
"Minagawa-Kawai2007b","Minagawa-Kawai, Y., Naoi, N., Nishijima, N., Kojima, S., & Dupoux, E. (2007). Developmental Changes in Cerebral Responses to Native and Non-Native Vowels: A NIRS Study]. Proceedings of the International Conference of Phonetic Sciences XVI.","Minagawa-Kawai, Naoi, Nishijima, Kojima, & Dupoux (2007)",NA,"Sho Tsuji",1,NA,170,"NIRS","test_only","stimulus alternation","laterality_index","within_one","Japanese ","typical",NA,NA,12,NA,229,NA,0.003549506355,0,NA,0.1189987249,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"activation_difference",0.1697,0.1042850421,NA,NA,NA,"motion artifacts, scheduling","nonnative","É¯-u_","M-u_","Japanese",NA,1,0,0,1,0,0,"comments_F: 220 Hz F2 difference between S1 and S2, no absolute values reported; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: 1250 ms ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no","info retrieved by personal communication. Assumed control group with 0 change for ES calculation","yes",0.55,NA,NA,0.0298281041076937,0.0833704048247775,0.0277470735885523,0.0149123936720365,"Phonemic discrimination (non-native)","inphondb-nonnative",229,12
"Jansson-Verkalo2010","Jansson-Verkalo, E., Ruusuvirta, T., Huotilainen, M., Alku, P., Kushnerenko, E., Suominen, K., Rytky, S., Luotonen, M., Kaukola, T., Tolonen, U., Hallman, M., (2010). Atypical perceptual narrowing in prematurely born infants is associated with compromised language acquisition at 2 years of age. BMC Neuroscience, 11-88.","Jansson-Verkalo, Ruusuvirta, Huotilainen, Alku, Kushnerenko, Suominen, Rytky, Luotonen, Kaukola, Tolonen, Hallman, (2010)","yes","Sho Tsuji",1,NA,173,"EEG","test_only","oddball","peak_amplitude","within_one","Finnish","typical",NA,NA,13,NA,182.52,NA,0.819,0,NA,2.79,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nonnative","e-  _","e-7","X-Sampal",1,1,0,0,1,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in: ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"yes",0.35,NA,NA,0.293548387096774,0.0802373329064276,0.274811256005491,0.145218333369559,"Phonemic discrimination (non-native)","inphondb-nonnative",182.52,13
"Jansson-Verkalo2010","Jansson-Verkalo, E., Ruusuvirta, T., Huotilainen, M., Alku, P., Kushnerenko, E., Suominen, K., Rytky, S., Luotonen, M., Kaukola, T., Tolonen, U., Hallman, M., (2010). Atypical perceptual narrowing in prematurely born infants is associated with compromised language acquisition at 2 years of age. BMC Neuroscience, 11-88.","Jansson-Verkalo, Ruusuvirta, Huotilainen, Alku, Kushnerenko, Suominen, Rytky, Luotonen, Kaukola, Tolonen, Hallman, (2010)","yes","Sho Tsuji",1,NA,173,"EEG","test_only","oddball","peak_amplitude","within_one","Finnish","typical",NA,NA,13,NA,365.04,NA,-0.323,0,NA,1.19,NA,NA,NA,NA,NA,NA,NA,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nonnative","e-Ãµ_","e-7_","X-Sampal",1,1,0,0,1,0,0,"comments_F: NA; F1/F2/F3.1: NA; F1/F2/F3.2: NA; min.f0: NA; average.f0: NA; max.f0: NA; range.f1: NA; pitch.contour: NA; other: NA; voice: ; IDS: ; naturalness: ; ISI: ; SOA: ; ambient.noise: ; snr: ; differ.in:",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"yes",0.22,NA,NA,-0.271428571428571,0.079756671899529,-0.254103343465046,-0.134481471843615,"Phonemic discrimination (non-native)","inphondb-nonnative",365.04,13
"Kuhl1991","Kuhl, P. (1991). Human adults and human infant s show a 'perceptual magnet effect' for the prototypes of speech categories, monkeys do not. Perception & Psychophysics, 50(2), 93-107.","Kuhl (1991)","yes","Sho Tsuji",3,NA,142,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,16,NA,197.73,NA,61.7,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,"criterion, scheduling","nonnative","i-i'","i-i'","not_looked_up",0,0,0,0,0,0,0,"comments_F: F1-F3 for center vowels taken from Peterson and Barney (1952); 32 variant stimuli created. F3 constant & reported in paper. F1.1 & F2.1 looked up in Peterson & Barney. F1.2 and F2.2 computed the following way: The center of i' (poor i example) was  -90 mel horizontal (F1) and 90 mel vertical (F2) from center of good exemplar. Thus, ; F1/F2/F3.1: 270/2290/3010; F1/F2/F3.2: 212/2348/3010; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: rise-fall; other: Good i vs. variants. Values for variants at 30,60,90,120 vertical, horizontal and diagonal axes from 'good' i. F1 & F2 varied, F3 constant; voice: male; IDS: no; naturalness: synthetic; ISI: NA; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",270,2290,212,2348,500,500,500,500,"9.35%","9.35%","R.Daland corpus, overall vowel counts",NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:9 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";","no",0.776,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",197.73,16
"Kuhl1991","Kuhl, P. (1991). Human adults and human infant s show a 'perceptual magnet effect' for the prototypes of speech categories, monkeys do not. Perception & Psychophysics, 50(2), 93-107.","Kuhl (1991)","yes","Sho Tsuji",3,NA,143,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,16,NA,197.73,NA,73.2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,0,0,"criterion, scheduling","nonnative","i'-i","i'-i","not_looked_up",0,0,0,0,0,0,0,"comments_F: F1-F3 for center vowels taken from Peterson and Barney (1952); 32 variant stimuli created. F3 constant & reported in paper. F1.1 & F2.1 looked up in Peterson & Barney. F1.2 and F2.2 computed the following way: The center of i' (poor i example) was  -90 mel horizontal (F1) and 90 mel vertical (F2) from center of good exemplar. Thus, ; F1/F2/F3.1: 212/2348/3010; F1/F2/F3.2: 270/2290/3010; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: rise-fall; other: Bad i vs. variants. Values for variants at 30,60,90,120 vertical, horizontal and diagonal axes from 'poor' i. F1 & F2 varied, F3 constant; voice: male; IDS: no; naturalness: synthetic; ISI: NA; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",212,2348,270,2290,500,500,500,500,"9.35%","9.35%","R.Daland corpus, overall vowel counts",NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:9 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";","no",0.49,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",197.73,16
"Grieser1989","Grieser, D., & Kuhl, P. K. (1989). Categorization of Speech by Infants: Support for Speech-Sound Prototypes. Developmental Psychology, 25(4), 577â588.","Grieser & Kuhl (1989)","yes","Sho Tsuji",2,"prototype",127,"behavior","conditioning","conditioned head-turn","pc_head_turns","within_one","English","typical",NA,NA,16,NA,184.9536,NA,64.8,50,NA,NA,NA,NA,NA,NA,NA,NA,"16;77.5;;;9.4",30.42,NA,7,NA,NA,NA,NA,NA,NA,NA,3,4.5,"fussiness, criterion","nonnative","i-i'","i-i'","not_looked_up",0,0,0,0,0,0,0,"comments_F: F1-F3 for center vowels taken from Peterson and Barney (1952); 32 variant stimuli created. F3 constant & reported in paper. F1.1 & F2.1 looked up in Peterson & Barney. F1.2 and F2.2 computed the following way: The center of i' (poor i example) was  -90 mel horizontal (F1) and 90 mel vertical (F2) from center of good exemplar. Thus, ; F1/F2/F3.1: 270/2290/3010; F1/F2/F3.2: 212/2348/3010; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: rise-fall; other: Good i vs. variants. Values for variants at 30,60,90,120 vertical, horizontal and diagonal axes from 'good' i. F1 & F2 varied, F3 constant; voice: male; IDS: no; naturalness: synthetic; ISI: 1500; SOA: 2000; ambient.noise: NA; snr: 60; differ.in: ",270,2290,212,2348,500,500,500,500,"9.35%","9.35%","R.Daland corpus, overall vowel counts",NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4500;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:9 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";P group","no",0.43,NA,NA,3.87294076372726,0.531239692479385,3.6760115723513,0.888521259961137,"Phonemic discrimination (non-native)","inphondb-nonnative",184.9536,16
