"unique_ID","long_cite","short_cite","same_infant","UniqueIndex","coder","DOI","Title","JnlYear","expt_num","expt_condition","publication_status","peer_reviewed","native_lang","test_lang","Lab","infant_type","min_age","mean_age_1","mean_age_2","max_age","age_range_1","gender_1","n_1","n_2","group_name_1","group_name_2","n_excluded","fussers","non_criterion","criterion","exclusionCriteria","mean_age_months","multiple_age_groups","multiple_age_groups_younger_older","words","datasubset","WdMisAlignMajorStress","Linguistic","number_syllables","passages","edge_alignment","edge_alignment_simple","familiarization_voice","familiarization_register","familiarization_affect","max_trial_duration_fam","test_voice","test_register","age_group_for_index","indexical","max_trial_duration_test","num_test_trials","words_to_passage","familiarization_criterion","method","exposure_phase","response_mode","dependent_measure","participant_design","predicted_outcome","OtherNotes","x_1","SD_1","x_2","SD_2","corr","t","F","d","d_var","p_val_reported","proportion_familiarity_preference","corr_imputed","r","SD_dif","d_calc","d_var_calc","g_calc","g_var_calc","r_calc","r_var_calc","log_odds_calc","log_odds_var_calc","dataset","short_name","mean_age","n"
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,3,"3","peer-reviewed","yes","British English","native","Plymouth","typical",288.78,304.2,NA,318.2,29.42,NA,15,NA,"3",NA,8,NA,NA,NA,"",10,0,0,"Carriage, Dialect, Pasture, Tourist","Content Words",0,"match",2,"",NA,0,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,12,"no",45,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",8.69,3.4,8.47,4,NA,0.43,NA,NA,NA,NA,"",0.62,NA,NA,0.0592649704284399,0.0507556458635704,0.0558458375191068,0.0450681603988286,0.0296194838675614,0.0126555442841676,0.107494765684464,0.166979381931742,"Word segmentation","inworddb",304.2,15
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,4,"4","peer-reviewed","yes","British English","native","Plymouth","typical",282.78,319.41,NA,383.04,100.26,NA,16,NA,"4",NA,7,NA,NA,NA,"",10.5,0,0,"Carriage, Dialect, Dwelling, Pension","Content Words",0,"match",2,"",NA,0,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,12,"no",45,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",8.32,3.07,10.32,3.72,NA,-4.36,NA,NA,NA,NA,"",0.8,NA,NA,-0.586420755118435,0.0292986162754209,-0.555005357522804,0.0262435628563959,-0.281364925597828,0.00571914153596681,-1.06364959280757,0.0963885840459076,"Word segmentation","inworddb",319.41,16
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,5,"5","peer-reviewed","yes","British English","native","Plymouth","typical",273.78,319.41,NA,338.62,64.84,NA,16,NA,"5",NA,7,NA,NA,NA,"",10.5,0,0,"Carriage, Dialect, Dwelling, Pension","Content Words",0,"match",2,"",NA,0,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,12,"no",45,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",8.25,2.42,8.55,3.31,NA,-0.5,NA,NA,NA,NA,"",0.5,NA,NA,-0.103471347254215,0.0628345724907063,-0.0979282393655961,0.0562826256780593,-0.0516665749745241,0.0155831790338973,-0.187676263866153,0.206717457731615,"Word segmentation","inworddb",319.41,16
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,6,"6","peer-reviewed","yes","British English","accented","York","typical",224.94,228.15,NA,240.94,16,NA,24,NA,"6",NA,4,NA,NA,NA,"",7.5,1,1,"kingdom, doctor, hamlet, candle","Content Words",0,"match",2,"",NA,0.33,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,16,"yes",20,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",4.64,1.95,4.92,1.6,NA,1.7,NA,NA,NA,NA,"",0.71,NA,NA,-0.156985352137882,0.0244644531761624,-0.151633578769545,0.0228248546226464,-0.0782519870605193,0.00600444613586183,-0.284739931901774,0.0804848249125657,"Word segmentation","inworddb",228.15,24
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,7,"7","peer-reviewed","yes","British English","accented","York","typical",273.78,273.78,NA,286.78,13,NA,19,NA,"7",NA,9,NA,NA,NA,"",9,1,2,"kingdom, doctor, hamlet, candle","Content Words",0,"match",2,"",NA,0.33,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,16,"yes",20,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",4.46,1.45,4.65,1.43,NA,0.4,NA,NA,NA,NA,"",0.852,NA,NA,-0.131941263028734,0.0157145503968244,-0.126120324953937,0.0143585586995206,-0.0658275422104726,0.00387778709873655,-0.239314978997778,0.0516987985858795,"Word segmentation","inworddb",273.78,19
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,8,"8","peer-reviewed","yes","British English","accented","York","typical",318.2,319.41,NA,332.2,14,NA,24,NA,"8",NA,1,NA,NA,NA,"",10.5,1,3,"kingdom, doctor, hamlet, candle","Content Words",0,"match",2,"",NA,0.33,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,16,"yes",20,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",5.33,1.67,5.41,1.67,NA,0.2,NA,NA,NA,NA,"",0.647,NA,NA,-0.0479041916167665,0.029450419520241,-0.0462710941752858,0.0274766633566298,-0.0239452280699364,0.00734994756274321,-0.0868885922986452,0.0968879967036327,"Word segmentation","inworddb",319.41,24
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,9,"9","peer-reviewed","yes","British English","native","York","typical",243.36,243.36,NA,260.36,17,NA,24,NA,"9",NA,16,NA,NA,NA,"",8,0,0,"cup, dog, bike,feet","Content Words",0,"match",1,"",NA,0.33,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,16,"yes",30,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",5.001,1.49,5.26,1.8,NA,0.8,NA,NA,NA,NA,"",0.7,NA,NA,-0.156752495505379,0.0253071418105895,-0.151408660431332,0.0236110665781908,-0.0781366249356601,0.00621161012712296,-0.284317576689784,0.0832571593975957,"Word segmentation","inworddb",243.36,24
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,10,"10","peer-reviewed","yes","British English","native","York","typical",245.36,243.36,NA,264.36,19,NA,19,NA,"10",NA,5,NA,NA,NA,"",8,1,1,"kingdom, chaplain, temple, goblet","Content Words",0,"match",2,"",NA,0.33,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,16,"yes",30,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",0.52,1.59,4.96,1.69,NA,0.7,NA,NA,NA,NA,"",0.414,NA,NA,-2.70605971557908,0.287533520104634,-2.58667472812706,0.262722561081764,-0.804194763252636,0.00316921462726873,-4.90824939169716,0.945947365161803,"Word segmentation","inworddb",243.36,19
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,11,"11","peer-reviewed","yes","British English","native","York","typical",273.78,273.78,NA,287.78,14,NA,16,NA,"11",NA,2,NA,NA,NA,"",9,1,2,"kingdom, chaplain, temple, goblet","Content Words",0,"match",2,"",NA,0.33,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,16,"yes",30,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",6.37,2.63,6.01,3.6,NA,0.6,NA,NA,NA,NA,"",0.414,NA,NA,0.114193970145724,0.0737275996256962,0.108076436030775,0.0660398046392157,0.0570041420556131,0.0182528013054915,0.207124950449696,0.242554080582508,"Word segmentation","inworddb",273.78,16
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,12,"12","peer-reviewed","yes","British English","native","York","typical",314.2,319.41,NA,334.62,20.42,NA,16,NA,"12",NA,2,NA,NA,NA,"",10.5,1,3,"kingdom, chaplain, temple, goblet","Content Words",0,"match",2,"",NA,0.33,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,16,"yes",30,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",4.83,2.22,5.22,2.02,NA,0.8,NA,NA,NA,NA,"",0.921,NA,NA,-0.183757947839038,0.0100417244805079,-0.173913772061947,0.00899464415361824,-0.0914936026417677,0.00244791234851457,-0.333300048963432,0.0330359493757826,"Word segmentation","inworddb",319.41,16
"Flocciaetal2016","Floccia, C., Keren-Portnoy, T., DePaolis, R., Duffy, H., Delle Luche, C., Durrant, S., White, L., Goslin, J., & Vihman, M. (2016). British English infants segment words only with exaggerated infant-directed speech stimuli. Cognition, 148, 1-9.","Floccia et al. (2016)","",1023,"Christina","10.1016/j.cognition.2015.12.004","British English infants segment words only with exaggerated infant-directed speech stimuli",2016,13,"13","peer-reviewed","yes","British English","accented","York","typical",274.78,273.78,NA,290.78,16,NA,16,NA,"13",NA,6,NA,NA,NA,"",9,0,0,"kingdom, chaplain, temple, goblet","Content Words",0,"match",2,"",NA,0.33,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,16,"yes",30,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",5.13,1.75,4.93,2.38,NA,0.3,NA,NA,NA,NA,"",0.29,NA,NA,0.0957447553469273,0.0891567882065797,0.0906155720247705,0.0798601460689675,0.0478176156728194,0.0221366520052616,0.173661776377018,0.29331407642355,"Word segmentation","inworddb",273.78,16
"NishibayashiGoyetNazzi2014","Nishibayashi, L. L., Goyet, L., & Nazzi, T. (2014). Early speech segmentation in French-learning infants: Monosyllabic words versus embedded syllables. Language and speech, 0023830914551375.","Nishibayashi, Goyet, & Nazzi (2014)","",1024,"Christina","10.1177/0023830914551375","Early speech segmentation in French-learning infants: Monosyllabic words versus embedded syllables",2014,1,"1_6","peer-reviewed","yes","Parisian French","native","Nazzi","typical",182.52,192.52,NA,209.52,27,0.45,20,NA,"1_6",NA,4.5,2.5,NA,NA,"",6,1,1,"dit, pot, the, gout","Content Words",0,"match",1,"",NA,NA,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,12,"no",30,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",NA,NA,NA,NA,NA,NA,12.24,NA,NA,NA,"",0.852,NA,NA,0.425619548423237,0.0161405248,0.407885400572269,0.0148235028111111,0.208148645249914,0.00353304985701469,0.771988466335722,0.0531001982006573,"Word segmentation","inworddb",192.52,20
"NishibayashiGoyetNazzi2014","Nishibayashi, L. L., Goyet, L., & Nazzi, T. (2014). Early speech segmentation in French-learning infants: Monosyllabic words versus embedded syllables. Language and speech, 0023830914551375.","Nishibayashi, Goyet, & Nazzi (2014)","",1024,"Christina","10.1177/0023830914551375","Early speech segmentation in French-learning infants: Monosyllabic words versus embedded syllables",2014,1,"1_8","peer-reviewed","yes","Parisian French","native","Nazzi","typical",244.36,253.36,NA,271.36,27,0.6,20,NA,"1_8",NA,4.5,2.5,NA,NA,"",8,1,2,"dit, pot, the, gout","Content Words",0,"match",1,"",NA,NA,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,12,"no",30,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",NA,NA,NA,NA,NA,NA,10.29,NA,NA,NA,"",0.819,NA,NA,0.431565753970354,0.01978555345,0.413583847554923,0.0181711072483507,0.210928102808407,0.00431512136805335,0.782773690176689,0.0650918618027029,"Word segmentation","inworddb",253.36,20
"NishibayashiGoyetNazzi2014","Nishibayashi, L. L., Goyet, L., & Nazzi, T. (2014). Early speech segmentation in French-learning infants: Monosyllabic words versus embedded syllables. Language and speech, 0023830914551375.","Nishibayashi, Goyet, & Nazzi (2014)","",1024,"Christina","10.1177/0023830914551375","Early speech segmentation in French-learning infants: Monosyllabic words versus embedded syllables",2014,2,"2","peer-reviewed","yes","Parisian French","native","Nazzi","typical",184.52,197.52,NA,218.94,34.42,0.5,20,NA,"2",NA,3,1,NA,NA,"",6,0,0,"dit, pot, the, gout","Content Words",0,"embedded",1,"",NA,NA,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,12,"no",30,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",5.17,1.41,5.25,1.25,NA,0.101,NA,NA,NA,NA,"0.4",0.5,NA,NA,-0.060041856257955,0.0500901256125725,-0.0575401122472068,0.0460029105018244,-0.0300074089937559,0.0124887343166887,-0.108903880708121,0.164789908065655,"Word segmentation","inworddb",197.52,20
"NishibayashiGoyetNazzi2014","Nishibayashi, L. L., Goyet, L., & Nazzi, T. (2014). Early speech segmentation in French-learning infants: Monosyllabic words versus embedded syllables. Language and speech, 0023830914551375.","Nishibayashi, Goyet, & Nazzi (2014)","",1024,"Christina","10.1177/0023830914551375","Early speech segmentation in French-learning infants: Monosyllabic words versus embedded syllables",2014,3,"3","peer-reviewed","yes","Parisian French","native","Nazzi","typical",176.1,194.52,NA,222.94,46.84,0.55,20,NA,"3",NA,7,1,NA,NA,"",6,0,0,"dit, pot, the, gout","Content Words",0,"embedded",1,"",NA,NA,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,12,"no",45,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",6.97,1.93,5.83,1.75,NA,9.98,NA,0.619,NA,NA,"0.8",0.527,NA,NA,0.618825394140127,0.056356646138433,0.593041002717622,0.0517581003597761,0.295586859415555,0.0107094483060573,1.12242510646335,0.185405934252838,"Word segmentation","inworddb",194.52,20
"NishibayashiGoyetNazzi2014","Nishibayashi, L. L., Goyet, L., & Nazzi, T. (2014). Early speech segmentation in French-learning infants: Monosyllabic words versus embedded syllables. Language and speech, 0023830914551375.","Nishibayashi, Goyet, & Nazzi (2014)","",1024,"Christina","10.1177/0023830914551375","Early speech segmentation in French-learning infants: Monosyllabic words versus embedded syllables",2014,4,"4","peer-reviewed","yes","Parisian French","native","Nazzi","typical",182.52,190.52,NA,203.52,21,0.4,20,NA,"4",NA,3,0,NA,NA,"",6,0,0,"bandit, capot, jete, ragout","Content Words",0,"match",2,"",NA,NA,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,12,"no",45,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",7.06,1.44,7.51,1.93,NA,-1.24,NA,NA,NA,NA,"0.3",0.619,NA,NA,-0.264283275552958,0.0394305596274899,-0.253271472404919,0.036213135491219,-0.131002840204711,0.00935877717681006,-0.479356837175693,0.129721341612297,"Word segmentation","inworddb",190.52,20
"GoyetNishibayashiNazzi2013","Goyet, L., Nishibayashi, L. L., & Nazzi, T. (2013). Early syllabic segmentation of fluent speech by infants acquiring French. PloS one, 8(11), e79646.","Goyet, Nishibayashi, & Nazzi (2013)","",1025,"Christina","10.1371/journal.pone.0079646","Early syllabic segmentation of fluent speech by infants acquiring French",2013,1,"1","peer-reviewed","yes","Parisian French","native","Nazzi","typical",237.276,252.486,NA,267.696,30.42,0.45,20,NA,"1",NA,4,3,NA,NA,"",8,0,0,"ba, di, to, pu","Content Words",0,"embedded",1,"",NA,NA,"female","IDS","",NA,"female","IDS","","not.manipulated",NA,12,"no",30,"head-turn preference procedure","familiarization","behavior","looking_time","within_two","","",6.15,1.64,6.2,1.33,NA,NA,0.02,NA,NA,NA,"0.45",0.625,NA,NA,-0.0334881083910554,0.0375210272513177,-0.032092770541428,0.0344594156526859,-0.0167417074793951,0.0093723715939982,-0.0607407097091028,0.123439231897666,"Word segmentation","inworddb",252.486,20
